index_x,Name,# Features,# Categorical Features,# Instances,# Classes,# NaNs,Minority Class Size,id,index_y,classifier,roc,cross_entropy,accuracy,pred_time,train_time
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6172771948,0.1947025836,0.9510000000000001,0.23808956150000002,0.2350900173
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.6277602524,0.1943595076,0.9510000000000001,0.024513721500000002,0.0175800323
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6218910277,0.1965382292,0.9510000000000001,5.6212096214,3.9569797516
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.6097019249,0.35078802070000004,0.934,2.3739395142,2.3623523712
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.58253396,0.8462165027,0.9480000000000001,2.0915102959,0.0017180443
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.9274668395000001,0.3489357024,0.857,0.0123901367,0.0121555328
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9379030064,0.3387161645,0.866,0.6644554138000001,0.5870161057000001
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9309188947,0.3394029126,0.862,0.061613082900000005,0.0449159145
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9355689691,0.3321936807,0.863,0.21180486680000002,0.2102253437
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.9267588281,0.43722257130000003,0.848,0.0275571346,0.0001661777
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.5634751911,0.6266835256000001,0.858,0.8692357540000001,0.8610043526000001
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.567785536,0.3704284702,0.884,0.21072959900000002,0.1791100502
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.5673662038,0.35808103500000005,0.884,1.0520489216,0.6635580063000001
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.5671809175,0.6327843118,0.861,1.8932235241000002,1.8748054504
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.5551373069000001,1.7634189863,0.867,1.3726191521,0.024653434800000002
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8088297651,,0.73,0.0297248363,0.0264678001
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8743279570000001,0.44139819300000005,0.782,0.9927225113,0.8783636093
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8182363671,0.5347898621,0.73,0.0794055462,0.058189868900000004
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8354654698,0.5927571331,0.758,2.4439778328,2.4423270226
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8114899354,0.6220519313,0.719,0.0248985291,0.0001809597
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6511907817,0.6595678570000001,0.628,0.0094807148,0.0042109489
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.6528424388,0.6479066613000001,0.616,0.0818502903,0.0736277103
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6434518209,0.6544529625000001,0.618,0.49999594690000004,0.3308851719
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.6345846011,0.6552529357,0.604,9.6249599457,9.613874197
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.6049688201,0.7646355708,0.585,0.4043807983,0.0134522915
57,mfeat-morphological,7,1,2000,10,0,200,18,mfeat-morphological_lr,lr,0.9670665566000001,0.6422863237,0.74,0.061599493000000005,0.061277866400000006
57,mfeat-morphological,7,1,2000,10,0,200,18,mfeat-morphological_rf,rf,0.964022726,0.6595149932000001,0.72,0.11797928810000001,0.10081052780000001
57,mfeat-morphological,7,1,2000,10,0,200,18,mfeat-morphological_svm,svm,0.9673394741,0.653369176,0.742,0.0529463291,0.036775589000000004
57,mfeat-morphological,7,1,2000,10,0,200,18,mfeat-morphological_mlp,mlp,0.9674286464,0.7068373897,0.738,0.6965160370000001,0.6953632832000001
57,mfeat-morphological,7,1,2000,10,0,200,18,mfeat-morphological_knn,knn,0.9497286138000001,1.7734339275000002,0.71,0.0218362808,0.0005142689
58,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,7,1,2000,3,0,194,44718,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.7903901755,0.7608298503,0.674,0.0090065002,0.0088207722
58,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,7,1,2000,3,0,194,44718,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9099893622,0.5405467719,0.781,0.4507825375,0.36278748510000003
58,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,7,1,2000,3,0,194,44718,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8947322464,0.5675056953000001,0.749,0.1091213226,0.0879495144
58,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,7,1,2000,3,0,194,44718,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9194638225,0.5135902296,0.776,2.9565889835,2.9444518089000002
58,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,7,1,2000,3,0,194,44718,jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8845266584,0.9114353167,0.76,0.032985448800000004,0.0001692772
59,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,1000,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.7940072659,0.5778153666,0.74,0.0023117065,0.0022022724
59,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,1000,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9075663370000001,0.4099607209,0.837,0.6226899624000001,0.5518715382
59,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,1000,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8787249536,0.4427058303,0.81,0.8977565765000001,0.8880157471000001
59,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,1000,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8993422316,0.47528518420000004,0.8250000000000001,3.2981841564,3.289409399
59,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,1000,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.9087326356000001,0.6141387845,0.837,0.0232408047,0.0001614094
60,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,108,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.9785992908000001,0.09657683780000001,0.962,0.0231084824,0.02297616
60,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,108,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9796631206,0.0879136722,0.963,0.0470123291,0.0416646004
60,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,108,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9914539007000001,0.054380551000000006,0.9400000000000001,0.0165886879,0.012408256500000001
60,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,108,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9965425532000001,0.0440475866,0.986,2.0158662796,2.0149867535
60,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,6,1,2000,2,0,108,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8933333333000001,0.3228908781,0.9450000000000001,0.0241582394,0.0006396770000000001
61,steel-plates-fault,34,1,1941,2,0,673,1504,steel-plates-fault_lr,lr,1.0,0.0638459742,1.0,0.010938644400000001,0.0102303028
61,steel-plates-fault,34,1,1941,2,0,673,1504,steel-plates-fault_rf,rf,0.9995330113,0.1198581997,0.9958805355,0.0742785931,0.0674030781
61,steel-plates-fault,34,1,1941,2,0,673,1504,steel-plates-fault_svm,svm,1.0,0.0020969429,1.0,0.0263648033,0.024184703800000002
61,steel-plates-fault,34,1,1941,2,0,673,1504,steel-plates-fault_mlp,mlp,1.0,0.009643199,1.0,0.8304982185,0.8298614025000001
61,steel-plates-fault,34,1,1941,2,0,673,1504,steel-plates-fault_knn,knn,0.9990867265000001,0.0586759758,0.9876416066,0.0334687233,0.00016474720000000001
62,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,28,1,1941,7,0,55,44503,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.9339016656,0.7962713293,0.6982492276000001,0.1658101082,0.1654787064
62,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,28,1,1941,7,0,55,44503,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9600352303,0.6738967857,0.7785787848,0.3682756424,0.3311212063
62,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,28,1,1941,7,0,55,44503,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9509547712,0.6494600948,0.7476828012000001,0.1232442856,0.0797710419
62,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,28,1,1941,7,0,55,44503,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9469922994000001,0.7016702984000001,0.7229660144000001,0.4621162415,0.46147298810000004
62,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,28,1,1941,7,0,55,44503,steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.9385238001,1.2172480598,0.7126673532000001,0.039901495,0.00018620490000000002
63,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,21,21,1600,2,0,800,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1_lr,lr,0.4855308883,0.7132749049,0.49625,0.0067613125,0.0065903664
63,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,21,21,1600,2,0,800,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1_rf,rf,0.626121903,0.6713496972,0.59125,0.16388320920000002,0.1370840073
63,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,21,21,1600,2,0,800,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1_svm,svm,0.6338658466,0.6665481317,0.40750000000000003,0.1075489521,0.0805754662
63,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,21,21,1600,2,0,800,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1_mlp,mlp,0.6778981975,0.7101110519,0.645,0.1949279308,0.19316768650000002
63,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,21,21,1600,2,0,800,40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1_knn,knn,0.6029119478,0.6809421001,0.57125,0.0208628178,0.0001482964
64,pc3,38,1,1563,2,0,160,1050,pc3_lr,lr,0.8234150206,0.32570199380000003,0.8900255754,0.0216243267,0.0214037895
64,pc3,38,1,1563,2,0,160,1050,pc3_rf,rf,0.831580748,0.26002503320000003,0.9015345269,0.5502605438,0.504165411
64,pc3,38,1,1563,2,0,160,1050,pc3_svm,svm,0.7850261988,0.32641472,0.8989769821,0.0422003269,0.0371656418
64,pc3,38,1,1563,2,0,160,1050,pc3_mlp,mlp,0.8215243891,0.27561577200000004,0.8925831202000001,2.2111470699,2.2088859081
64,pc3,38,1,1563,2,0,160,1050,pc3_knn,knn,0.8094153447,0.5366859674000001,0.9002557545000001,0.0215699673,0.0006270409
65,cmc,10,8,1473,3,0,333,23,cmc_lr,lr,0.6810286192,0.9813112727000001,0.4762550882,0.0068116188000000005,0.0065884590000000005
65,cmc,10,8,1473,3,0,333,23,cmc_rf,rf,0.6983243073000001,0.9581165998000001,0.5061058345,0.13741493230000001,0.1146872044
65,cmc,10,8,1473,3,0,333,23,cmc_svm,svm,0.6627555158,0.9889155263,0.47218453190000004,0.0581400394,0.0477361679
65,cmc,10,8,1473,3,0,333,23,cmc_mlp,mlp,0.6943319688,1.0442139597,0.512890095,0.2426040173,0.24014687540000001
65,cmc,10,8,1473,3,0,333,23,cmc_knn,knn,0.6301804257,1.2110671091,0.4328358209,0.0247673988,0.0006062984
66,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,8,1473,3,0,333,44613,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6810286192,0.9813112727000001,0.4762550882,0.0084412098,0.0081675053
66,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,8,1473,3,0,333,44613,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.6983243073000001,0.9581165998000001,0.5061058345,0.14126968380000002,0.1179037094
66,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,8,1473,3,0,333,44613,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6627555158,0.9889155263,0.47218453190000004,0.0585331917,0.0475497246
66,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,8,1473,3,0,333,44613,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.6943319688,1.0442139597,0.512890095,0.6950750351,0.6906788349
66,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,8,1473,3,0,333,44613,cmc_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.6301804257,1.2110671091,0.4328358209,0.0253252983,0.0006225109
68,pc4,38,1,1458,2,0,178,1049,pc4_lr,lr,0.9198574730000001,0.2022470773,0.9176954733,0.16790890690000002,0.1604878902
68,pc4,38,1,1458,2,0,178,1049,pc4_rf,rf,0.9403794299,0.2006601433,0.9108367627,0.1981723309,0.17975330350000002
68,pc4,38,1,1458,2,0,178,1049,pc4_svm,svm,0.9159668721,0.22224725520000002,0.9135802469000001,0.0402047634,0.031013965600000002
68,pc4,38,1,1458,2,0,178,1049,pc4_mlp,mlp,0.9296417565,0.1954207889,0.9094650206,1.3265731335,1.3247039318
68,pc4,38,1,1458,2,0,178,1049,pc4_knn,knn,0.8814522342000001,0.2393933071,0.8916323731,0.0276703835,0.0002727509
69,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,38,1,1458,2,0,178,44608,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.9198574730000001,0.2022470773,0.9176954733,0.1667792797,0.1603488922
69,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,38,1,1458,2,0,178,44608,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9403794299,0.2006601433,0.9108367627,0.2025289536,0.18396735190000002
69,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,38,1,1458,2,0,178,44608,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9159668721,0.22224725520000002,0.9135802469000001,0.0403234959,0.0312056541
69,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,38,1,1458,2,0,178,44608,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9296417565,0.1954207889,0.9094650206,1.1428332329,1.1395151615
69,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,38,1,1458,2,0,178,44608,pc4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8814522342000001,0.2393933071,0.8916323731,0.0273883343,0.0001988411
70,banknote-authentication,5,1,1372,2,0,610,1462,banknote-authentication_lr,lr,0.9997238642,,0.9883381924,0.0142788887,0.0140550137
70,banknote-authentication,5,1,1372,2,0,610,1462,banknote-authentication_rf,rf,0.9999395953,0.0327508625,0.9927113703,0.0791106224,0.0715324879
70,banknote-authentication,5,1,1372,2,0,610,1462,banknote-authentication_svm,svm,1.0,0.0064630362,0.9941690962,0.0088160038,0.0064203739
70,banknote-authentication,5,1,1372,2,0,610,1462,banknote-authentication_mlp,mlp,1.0,0.0079066478,1.0,0.0480117798,0.0475046635
70,banknote-authentication,5,1,1372,2,0,610,1462,banknote-authentication_knn,knn,1.0,0.0101300721,0.9985422741000001,0.0094053745,0.00012016300000000001
71,analcatdata_halloffame,17,2,1340,2,20,125,966,analcatdata_halloffame_lr,lr,0.9629369132000001,0.126691977,0.9582089552,0.0046534538,0.0042030811000000005
71,analcatdata_halloffame,17,2,1340,2,20,125,966,analcatdata_halloffame_rf,rf,0.9724473258,0.11606993500000001,0.9567164179000001,0.0395069122,0.035729885100000004
71,analcatdata_halloffame,17,2,1340,2,20,125,966,analcatdata_halloffame_svm,svm,0.9644047583,0.12338667260000001,0.9537313433000001,0.012093544000000001,0.0096302032
71,analcatdata_halloffame,17,2,1340,2,20,125,966,analcatdata_halloffame_mlp,mlp,0.9616525489000001,0.1230007812,0.9522388060000001,0.4147181511,0.4120328426
71,analcatdata_halloffame,17,2,1340,2,20,125,966,analcatdata_halloffame_knn,knn,0.9219901532,0.3191820365,0.9492537313,0.013550996800000001,0.0001175404
72,mofn-3-7-10,11,11,1324,2,0,292,40680,mofn-3-7-10_lr,lr,1.0,0.0022408283,1.0,0.0103583336,0.0009601116
72,mofn-3-7-10,11,11,1324,2,0,292,40680,mofn-3-7-10_rf,rf,0.9991472825000001,0.16692712,0.9712990937,0.0688428879,0.0589852333
72,mofn-3-7-10,11,11,1324,2,0,292,40680,mofn-3-7-10_svm,svm,1.0,0.007219158000000001,0.7945619335,0.0324025154,0.024513721500000002
72,mofn-3-7-10,11,11,1324,2,0,292,40680,mofn-3-7-10_mlp,mlp,1.0,0.0040568326,1.0,0.46912574770000004,0.4686398506
72,mofn-3-7-10,11,11,1324,2,0,292,40680,mofn-3-7-10_knn,knn,0.9865801834000001,0.19373117850000002,0.9365558912,0.0173616409,0.00015044210000000001
73,socmob,6,5,1156,2,0,256,934,socmob_lr,lr,0.9792993905,0.1506374322,0.9515570934,0.0024065971,0.0022296906
73,socmob,6,5,1156,2,0,256,934,socmob_rf,rf,0.9846774054,0.1391709143,0.9342560554,0.32695531850000004,0.28634548190000003
73,socmob,6,5,1156,2,0,256,934,socmob_svm,svm,0.9699590822,0.1730328513,0.9498269896,0.10573816300000001,0.1040043831
73,socmob,6,5,1156,2,0,256,934,socmob_mlp,mlp,0.9681462682,0.2834466198,0.9325259516000001,0.1715781689,0.1697368622
73,socmob,6,5,1156,2,0,256,934,socmob_knn,knn,0.9771412786,0.182101636,0.9221453287,0.0161719322,0.0005862713000000001
74,parity5_plus_5,11,11,1124,2,0,557,40706,parity5_plus_5_lr,lr,0.4387583149,0.7094984066000001,0.4501779359,0.0046782494,0.0039703846
74,parity5_plus_5,11,11,1124,2,0,557,40706,parity5_plus_5_rf,rf,0.5527969591,0.7078839016,0.5106761566,0.0390536785,0.0327672958
74,parity5_plus_5,11,11,1124,2,0,557,40706,parity5_plus_5_svm,svm,0.6761229015,0.6626166588,0.346975089,0.0476222038,0.028719425200000002
74,parity5_plus_5,11,11,1124,2,0,557,40706,parity5_plus_5_mlp,mlp,1.0,0.018736245000000002,1.0,1.2030785084,1.2018837929
74,parity5_plus_5,11,11,1124,2,0,557,40706,parity5_plus_5_knn,knn,0.6076211593,3.2430803746,0.5676156584000001,0.0112245083,0.0005073547
75,PieChart3,38,1,1077,2,0,134,1453,PieChart3_lr,lr,0.7974483847,0.3209516045,0.8868274583,0.09649658200000001,0.0954921246
75,PieChart3,38,1,1077,2,0,134,1453,PieChart3_rf,rf,0.8321043967,0.2821585069,0.8812615955,0.1739816666,0.1582450867
75,PieChart3,38,1,1077,2,0,134,1453,PieChart3_svm,svm,0.778174086,0.4257492175,0.8868274583,0.009255647700000001,0.0065379143
75,PieChart3,38,1,1077,2,0,134,1453,PieChart3_mlp,mlp,0.8094519514,0.3660871703,0.8682745826,0.47666811940000003,0.47330403330000004
75,PieChart3,38,1,1077,2,0,134,1453,PieChart3_knn,knn,0.8049934838,0.511822997,0.866419295,0.015808582300000002,0.0005445480000000001
76,qsar-biodeg,42,1,1055,2,0,356,1494,qsar-biodeg_lr,lr,0.926562604,0.3239682414,0.8712121212,0.039747476600000005,0.0395560265
76,qsar-biodeg,42,1,1055,2,0,356,1494,qsar-biodeg_rf,rf,0.935199361,0.3189445703,0.8579545455,0.43176245690000004,0.3911731243
76,qsar-biodeg,42,1,1055,2,0,356,1494,qsar-biodeg_svm,svm,0.9305398389,0.32550138570000003,0.8731060606000001,0.0550127029,0.052621364600000005
76,qsar-biodeg,42,1,1055,2,0,356,1494,qsar-biodeg_mlp,mlp,0.9304233509000001,0.3282541839,0.8674242424,0.4545040131,0.4531457424
76,qsar-biodeg,42,1,1055,2,0,356,1494,qsar-biodeg_knn,knn,0.9205884311,0.3573515702,0.8503787879,0.0227212906,0.0007243156
77,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,42,1,1055,2,0,356,44598,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.926562604,0.3239682414,0.8712121212,0.0378439426,0.037655592
77,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,42,1,1055,2,0,356,44598,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.935199361,0.3189445703,0.8579545455,0.4352228642,0.3927066326
77,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,42,1,1055,2,0,356,44598,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9305398389,0.32550138570000003,0.8731060606000001,0.053575992600000004,0.051117658600000004
77,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,42,1,1055,2,0,356,44598,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9304233509000001,0.3282541839,0.8674242424,0.8320941925,0.8316504955
77,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,42,1,1055,2,0,356,44598,qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.9205884311,0.3573515702,0.8503787879,0.026818275500000002,0.0007061958
78,PizzaCutter3,38,1,1043,2,0,127,1444,PizzaCutter3_lr,lr,0.8155819657000001,0.28987746670000003,0.8908045977,0.0365107059,0.0358657837
78,PizzaCutter3,38,1,1043,2,0,127,1444,PizzaCutter3_rf,rf,0.8090171666,0.2855681826,0.8850574713,0.44740819930000003,0.4087796211
78,PizzaCutter3,38,1,1043,2,0,127,1444,PizzaCutter3_svm,svm,0.7863799283,0.3197269358,0.8908045977,0.008712291700000001,0.0064001083
78,PizzaCutter3,38,1,1043,2,0,127,1444,PizzaCutter3_mlp,mlp,0.8142237314,0.2915907544,0.8850574713,0.32786703110000004,0.327485323
78,PizzaCutter3,38,1,1043,2,0,127,1444,PizzaCutter3_knn,knn,0.7841539332,0.6344862907000001,0.8908045977,0.0152995586,0.0006015301
79,rmftsa_sleepdata,3,1,1024,4,0,94,679,rmftsa_sleepdata_lr,lr,0.5847860026,1.2713554840999999,0.4765625,0.017632484400000002,0.0174593925
79,rmftsa_sleepdata,3,1,1024,4,0,94,679,rmftsa_sleepdata_rf,rf,0.7321739398,1.1082409797,0.53125,0.06376171110000001,0.0546972752
